drug1,drug2,classes,source_line,mechanism,source_file_id
D08393,D05375,CI,950,unclassified,d0044
D08393,D10191,CI,951,Enzyme-Target: MAOA,d0044
D08453,D00346,P,952,unclassified,d0044
D08453,D00785,CI,953,Target: MAOB,d0044
D08453,D00824,CI,954,unclassified,d0044
D08453,D00825,CI,955,unclassified,d0044
D08453,D02260,CI,956,unclassified,d0044
D08453,D02562,CI,957,Target: MAOB,d0044
D08453,D02567,CI,958,unclassified,d0044
D08453,D03731,CI,959,Target: MAOB,d0044
D08453,D05374,CI,960,unclassified,d0044
D08453,D05375,CI,961,unclassified,d0044
D08453,D10191,CI,962,Target: MAOB / Enzyme-Target: MAOA,d0044
D08469,D00785,CI,963,Target: MAOB,d0044
D08469,D00824,CI,964,CYP inhibition: CYP1A2,d0044
D08469,D00825,CI,965,unclassified,d0044
D08469,D02260,CI,966,unclassified,d0044
D08469,D02562,CI,967,Enzyme: CYP1A2 / Target: MAOB,d0044
D08469,D02567,CI,968,unclassified,d0044
D08469,D03731,CI,969,Target: MAOB,d0044
D08469,D05374,CI,970,unclassified,d0044
D08469,D05375,CI,971,unclassified,d0044
D08469,D10191,CI,972,Target: MAOB,d0044
D08625,D00785,CI,973,Target: MAOB,d0044
D08625,D00824,CI,974,unclassified,d0044
D08625,D00825,CI,975,unclassified,d0044
D08625,D02260,CI,976,unclassified,d0044
D08625,D02562,CI,977,Target: MAOB,d0044
D08625,D02567,CI,978,unclassified,d0044
D08625,D03731,CI,979,Target: MAOB,d0044
D08625,D05374,CI,980,unclassified,d0044
D08625,D05375,CI,981,unclassified,d0044
D08625,D10191,CI,982,Target: MAOB / Enzyme-Target: MAOA,d0044
D09773,D00346,P,983,unclassified,d0044
D09773,D00785,CI,984,unclassified,d0044
D09773,D00824,CI,985,unclassified,d0044
D09773,D00825,CI,986,unclassified,d0044
D09773,D02260,CI,987,unclassified,d0044
D09773,D02562,CI,988,unclassified,d0044
D09773,D02567,CI,989,unclassified,d0044
D09773,D03731,CI,990,unclassified,d0044
D09773,D05374,CI,991,unclassified,d0044
D09773,D05375,CI,992,unclassified,d0044
D09773,D10191,CI,993,unclassified,d0044
D10158,D00785,CI,994,Target: MAOB,d0044
D10158,D00824,CI,995,unclassified,d0044
D10158,D00825,CI,996,unclassified,d0044
D10158,D02260,CI,997,unclassified,d0044
D10158,D02562,CI,998,Target: MAOB,d0044
D10158,D02567,CI,999,unclassified,d0044
D10158,D03731,CI,1000,Target: MAOB,d0044
D10158,D05374,CI,1001,unclassified,d0044
D10158,D05375,CI,1002,unclassified,d0044
D10158,D10191,CI,1003,Enzyme: MAOA / Target: MAOB,d0044
D10191,D00326,CI,1004,unclassified,d0044
D10191,D00346,CI,1005,unclassified,d0044
D10191,D00505,CI,1006,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D00785,CI,1007,Target: MAOB,d0044
D10191,D00822,CI,1008,unclassified,d0044
D10191,D00823,CI,1009,unclassified,d0044
D10191,D00824,CI,1010,unclassified,d0044
D10191,D00825,CI,1011,unclassified,d0044
D10191,D00826,CI,1012,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D01097,CI,1013,Target: MAOB,d0044
D10191,D01501,CI,1014,unclassified,d0044
D10191,D01888,CI,1015,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D02002,CI,1016,unclassified,d0044
D10191,D02260,CI,1017,unclassified,d0044
D10191,D02360,CI,1018,unclassified,d0044
D10191,D02362,CI,1019,unclassified,d0044
D10191,D02559,CI,1020,Enzyme-Target: MAOA,d0044
D10191,D02560,CI,1021,Enzyme-Target: MAOA,d0044
D10191,D02561,CI,1022,Enzyme-Target: MAOA,d0044
D10191,D02562,CI,1023,Target: MAOB,d0044
D10191,D02563,CI,1024,Enzyme-Target: MAOA,d0044
D10191,D02564,CI,1025,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D02567,CI,1026,unclassified,d0044
D10191,D02579,CI,1027,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D02580,CI,1028,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D02581,CI,1029,Enzyme-Target: MAOA,d0044
D10191,D02787,CI,1030,unclassified,d0044
D10191,D03239,CI,1031,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D03248,CI,1032,Enzyme-Target: MAOA,d0044
D10191,D03409,CI,1033,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D03649,CI,1034,unclassified,d0044
D10191,D03731,CI,1035,Target: MAOB,d0044
D10191,D03733,CI,1036,Target: MAOB,d0044
D10191,D04092,CI,1037,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D04105,CI,1038,unclassified,d0044
D10191,D04681,CI,1039,Target: MAOB,d0044
D10191,D05033,CI,1040,Target: MAOB,d0044
D10191,D05039,CI,1041,Enzyme-Target: MAOA,d0044
D10191,D05040,CI,1042,Enzyme-Target: MAOA,d0044
D10191,D05374,CI,1043,unclassified,d0044
D10191,D05375,CI,1044,unclassified,d0044
D10191,D05491,CI,1045,unclassified,d0044
D10191,D06367,CI,1046,unclassified,d0044
D10191,D07337,CI,1047,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D07338,CI,1048,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D07704,CI,1049,unclassified,d0044
D10191,D07705,CI,1050,unclassified,d0044
D10191,D07913,CI,1051,unclassified,d0044
D10191,D07984,CI,1052,unclassified,d0044
D10191,D08085,CI,1053,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D08349,CI,1054,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D08392,CI,1055,Enzyme-Target: MAOA,d0044
D10191,D08393,CI,1056,Enzyme-Target: MAOA,d0044
D10191,D08453,CI,1057,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D08469,CI,1058,Target: MAOB,d0044
D10191,D08625,CI,1059,Target: MAOB / Enzyme-Target: MAOA,d0044
D10191,D09773,CI,1060,unclassified,d0044
D10191,D10158,CI,1061,Enzyme: MAOA / Target: MAOB,d0044
D10191,D10829,CI,1062,Target: MAOB,d0044
D10829,D00785,CI,1063,Target: MAOB,d0044
D10829,D00824,CI,1064,CYP inhibition: CYP1A2,d0044
D10829,D00825,CI,1065,unclassified,d0044
D10829,D02260,CI,1066,unclassified,d0044
D10829,D02562,CI,1067,Enzyme: CYP1A2 / Target: MAOB,d0044
D10829,D02567,CI,1068,unclassified,d0044
D10829,D03731,CI,1069,Target: MAOB,d0044
D10829,D05374,CI,1070,unclassified,d0044
D10829,D05375,CI,1071,unclassified,d0044
D10829,D10191,CI,1072,Target: MAOB,d0044
