drug1,drug2,class,mechanism
dr:D08393,dr:D10191,CI,Enzyme-Target: MAOA
dr:D08453,dr:D00346,P,unclassified
dr:D08453,dr:D00785,CI,Target: MAOB
dr:D08453,dr:D00824,CI,unclassified
dr:D08453,dr:D00825,CI,unclassified
dr:D08453,dr:D02260,CI,unclassified
dr:D08453,dr:D02562,CI,Target: MAOB
dr:D08453,dr:D02567,CI,unclassified
dr:D08453,dr:D03731,CI,Target: MAOB
dr:D08453,dr:D05374,CI,unclassified
dr:D08453,dr:D05375,CI,unclassified
dr:D08453,dr:D10191,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D08469,dr:D00785,CI,Target: MAOB
dr:D08469,dr:D00824,CI,CYP inhibition: CYP1A2
dr:D08469,dr:D00825,CI,unclassified
dr:D08469,dr:D02260,CI,unclassified
dr:D08469,dr:D02562,CI,Enzyme: CYP1A2 / Target: MAOB
dr:D08469,dr:D02567,CI,unclassified
dr:D08469,dr:D03731,CI,Target: MAOB
dr:D08469,dr:D05374,CI,unclassified
dr:D08469,dr:D05375,CI,unclassified
dr:D08469,dr:D10191,CI,Target: MAOB
dr:D08625,dr:D00785,CI,Target: MAOB
dr:D08625,dr:D00824,CI,unclassified
dr:D08625,dr:D00825,CI,unclassified
dr:D08625,dr:D02260,CI,unclassified
dr:D08625,dr:D02562,CI,Target: MAOB
dr:D08625,dr:D02567,CI,unclassified
dr:D08625,dr:D03731,CI,Target: MAOB
dr:D08625,dr:D05374,CI,unclassified
dr:D08625,dr:D05375,CI,unclassified
dr:D08625,dr:D10191,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D09773,dr:D00346,P,unclassified
dr:D09773,dr:D00785,CI,unclassified
dr:D09773,dr:D00824,CI,unclassified
dr:D09773,dr:D00825,CI,unclassified
dr:D09773,dr:D02260,CI,unclassified
dr:D09773,dr:D02562,CI,unclassified
dr:D09773,dr:D02567,CI,unclassified
dr:D09773,dr:D03731,CI,unclassified
dr:D09773,dr:D05374,CI,unclassified
dr:D09773,dr:D05375,CI,unclassified
dr:D09773,dr:D10191,CI,unclassified
dr:D10158,dr:D00785,CI,Target: MAOB
dr:D10158,dr:D00824,CI,unclassified
dr:D10158,dr:D00825,CI,unclassified
dr:D10158,dr:D02260,CI,unclassified
dr:D10158,dr:D02562,CI,Target: MAOB
dr:D10158,dr:D02567,CI,unclassified
dr:D10158,dr:D03731,CI,Target: MAOB
dr:D10158,dr:D05374,CI,unclassified
dr:D10158,dr:D05375,CI,unclassified
dr:D10158,dr:D10191,CI,Enzyme: MAOA / Target: MAOB
dr:D10191,dr:D00326,CI,unclassified
dr:D10191,dr:D00346,CI,unclassified
dr:D10191,dr:D00505,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D00785,CI,Target: MAOB
dr:D10191,dr:D00822,CI,unclassified
dr:D10191,dr:D00823,CI,unclassified
dr:D10191,dr:D00824,CI,unclassified
dr:D10191,dr:D00825,CI,unclassified
dr:D10191,dr:D00826,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D01097,CI,Target: MAOB
dr:D10191,dr:D01501,CI,unclassified
dr:D10191,dr:D01888,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D02002,CI,unclassified
dr:D10191,dr:D02260,CI,unclassified
dr:D10191,dr:D02360,CI,unclassified
dr:D10191,dr:D02362,CI,unclassified
dr:D10191,dr:D02559,CI,Enzyme-Target: MAOA
dr:D10191,dr:D02560,CI,Enzyme-Target: MAOA
dr:D10191,dr:D02561,CI,Enzyme-Target: MAOA
dr:D10191,dr:D02562,CI,Target: MAOB
dr:D10191,dr:D02563,CI,Enzyme-Target: MAOA
dr:D10191,dr:D02564,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D02567,CI,unclassified
dr:D10191,dr:D02579,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D02580,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D02581,CI,Enzyme-Target: MAOA
dr:D10191,dr:D02787,CI,unclassified
dr:D10191,dr:D03239,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D03248,CI,Enzyme-Target: MAOA
dr:D10191,dr:D03409,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D03649,CI,unclassified
dr:D10191,dr:D03731,CI,Target: MAOB
dr:D10191,dr:D03733,CI,Target: MAOB
dr:D10191,dr:D04092,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D04105,CI,unclassified
dr:D10191,dr:D04681,CI,Target: MAOB
dr:D10191,dr:D05033,CI,Target: MAOB
dr:D10191,dr:D05039,CI,Enzyme-Target: MAOA
dr:D10191,dr:D05040,CI,Enzyme-Target: MAOA
dr:D10191,dr:D05374,CI,unclassified
dr:D10191,dr:D05375,CI,unclassified
dr:D10191,dr:D05491,CI,unclassified
dr:D10191,dr:D06367,CI,unclassified
dr:D10191,dr:D07337,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D07338,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D07704,CI,unclassified
dr:D10191,dr:D07705,CI,unclassified
dr:D10191,dr:D07913,CI,unclassified
dr:D10191,dr:D07984,CI,unclassified
dr:D10191,dr:D08085,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D08349,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D08392,CI,Enzyme-Target: MAOA
dr:D10191,dr:D08393,CI,Enzyme-Target: MAOA
dr:D10191,dr:D08453,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D08469,CI,Target: MAOB
dr:D10191,dr:D08625,CI,Target: MAOB / Enzyme-Target: MAOA
dr:D10191,dr:D09773,CI,unclassified
dr:D10191,dr:D10158,CI,Enzyme: MAOA / Target: MAOB
dr:D10191,dr:D10829,CI,Target: MAOB
dr:D10829,dr:D00785,CI,Target: MAOB
dr:D10829,dr:D00824,CI,CYP inhibition: CYP1A2
dr:D10829,dr:D00825,CI,unclassified
dr:D10829,dr:D02260,CI,unclassified
dr:D10829,dr:D02562,CI,Enzyme: CYP1A2 / Target: MAOB
dr:D10829,dr:D02567,CI,unclassified
dr:D10829,dr:D03731,CI,Target: MAOB
dr:D10829,dr:D05374,CI,unclassified
dr:D10829,dr:D05375,CI,unclassified
dr:D10829,dr:D10191,CI,Target: MAOB
