cve_id,path,matchCriteriaId,criteria,vulnerable,versionStartIncluding,versionStartExcluding,versionEndIncluding,versionEndExcluding
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[40],18428805-AEB2-4BA4-9762-906B59CE74D3,cpe:2.3:a:fetchmail:fetchmail:5.2.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[74],19A66C77-041F-4A12-8A36-233A6B50641C,cpe:2.3:a:fetchmail:fetchmail:5.9.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[31],19ECB844-F378-4A94-B9FC-A731B8186013,cpe:2.3:a:fetchmail:fetchmail:5.0.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[72],1A17995E-DCAF-465A-8ABD-F1EA0D538784,cpe:2.3:a:fetchmail:fetchmail:5.9.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[84],1C25A146-50D5-4BA2-ABA2-20BF8784D7DA,cpe:2.3:a:fetchmail:fetchmail:6.2.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[50],1D365E6E-8777-4084-BEC8-7CBF4997D976,cpe:2.3:a:fetchmail:fetchmail:5.4.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[51],20C4FF28-0DBA-4995-8252-2D62FF896BC4,cpe:2.3:a:fetchmail:fetchmail:5.4.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[14],215ED879-1E26-4FF4-8857-18499C5DE3A8,cpe:2.3:a:fetchmail:fetchmail:4.6.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[82],264386DA-747F-492C-B660-D49BE9DB7139,cpe:2.3:a:fetchmail:fetchmail:6.2.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[66],2B9536BA-6334-4957-9632-6D64365B88AB,cpe:2.3:a:fetchmail:fetchmail:5.8.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[32],3169AA63-79F6-4B89-9405-8F6A2FB6FD64,cpe:2.3:a:fetchmail:fetchmail:5.0.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[62],319955A4-27A8-46FF-ACE7-97E6DF27B2DD,cpe:2.3:a:fetchmail:fetchmail:5.8.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[25],31A37E19-1E07-4FD0-AC6D-6AC3ED954787,cpe:2.3:a:fetchmail:fetchmail:4.7.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[37],33EA0CA8-468F-4A94-8DA3-5D820AB65973,cpe:2.3:a:fetchmail:fetchmail:5.1.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[8],345D0848-958F-4B44-8F31-0793C36A5ADD,cpe:2.3:a:fetchmail:fetchmail:4.5.8:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[81],38ACD96E-5582-4ED0-BBB1-C891094D8217,cpe:2.3:a:fetchmail:fetchmail:6.1.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[7],3DC47DA9-D110-4E6B-9F5B-D17ECB942B40,cpe:2.3:a:fetchmail:fetchmail:4.5.7:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[58],4267DCE8-985C-416D-A6B7-536585E5A573,cpe:2.3:a:fetchmail:fetchmail:5.7.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[65],43AEA36F-E730-4305-9CB6-738A7152F02E,cpe:2.3:a:fetchmail:fetchmail:5.8.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[20],4DCFB7BB-2879-4EB7-BE1D-163238E313C5,cpe:2.3:a:fetchmail:fetchmail:4.7.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[18],4DEAA0E8-746D-446D-AAEA-0ED287766332,cpe:2.3:a:fetchmail:fetchmail:4.6.9:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[59],50E63EDF-FF0A-447C-A3FC-7BA2414C15CA,cpe:2.3:a:fetchmail:fetchmail:5.7.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[11],54FDB8B9-5537-4E08-8FA0-931D4BED43E3,cpe:2.3:a:fetchmail:fetchmail:4.6.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[26],570C9443-81CE-42AC-B4A6-3B2ABAD97EC5,cpe:2.3:a:fetchmail:fetchmail:4.7.7:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[48],57BFA165-6E2E-49AF-9E2D-3D8923CF36C7,cpe:2.3:a:fetchmail:fetchmail:5.4.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[10],58A6B5F4-C799-45C4-9EAD-A55023767033,cpe:2.3:a:fetchmail:fetchmail:4.6.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[60],61DDD4A1-6185-41B6-A715-4C70F0AA2631,cpe:2.3:a:fetchmail:fetchmail:5.7.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[45],6B309C89-99E2-4F0B-976C-95E44A45ADC5,cpe:2.3:a:fetchmail:fetchmail:5.3.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[21],6ED223B6-1864-415C-96D6-64E1EDE4C840,cpe:2.3:a:fetchmail:fetchmail:4.7.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[44],7166ECCB-54FB-44EA-BA80-4D2AAF494AF2,cpe:2.3:a:fetchmail:fetchmail:5.3.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[15],72604F3D-2DE8-4BFF-97D5-4AFA64399201,cpe:2.3:a:fetchmail:fetchmail:4.6.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[85],72E76256-997F-4229-9B03-7BC3074F359D,cpe:2.3:a:fetchmail:fetchmail:6.2.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[70],74D12B67-6E66-419A-A28F-6306402931EB,cpe:2.3:a:fetchmail:fetchmail:5.8.14:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[30],78D12F53-07DE-447D-8403-40EB75B91955,cpe:2.3:a:fetchmail:fetchmail:5.0.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[19],7D3E14C3-82AE-4D4A-8963-438BECBA5678,cpe:2.3:a:fetchmail:fetchmail:4.7.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[9],7E179061-FB6A-44AA-8EAC-4916719D9A28,cpe:2.3:a:fetchmail:fetchmail:4.6.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[69],837D66DB-F9CB-41F1-A091-BCFBAC2F45B6,cpe:2.3:a:fetchmail:fetchmail:5.8.13:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[27],853DD3E0-668F-4FAC-BA0B-D4E9C416D646,cpe:2.3:a:fetchmail:fetchmail:5.0.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[16],8792F7FF-9E56-4201-89FD-F0146D4F0DF9,cpe:2.3:a:fetchmail:fetchmail:4.6.7:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[36],87B56DFD-BDA9-4D8B-BE54-BF59B762D574,cpe:2.3:a:fetchmail:fetchmail:5.1.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[33],88D1D54C-81A4-44CE-BE12-798CF7DD2CC4,cpe:2.3:a:fetchmail:fetchmail:5.0.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[43],89A4B962-BE5B-471C-83EF-674525C5AE83,cpe:2.3:a:fetchmail:fetchmail:5.2.8:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[63],925CF3DD-682B-40E6-900C-23F784CD9239,cpe:2.3:a:fetchmail:fetchmail:5.8.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[73],93D03D78-C56E-4189-97FC-916C918EDFEE,cpe:2.3:a:fetchmail:fetchmail:5.9.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[55],96774635-9A12-4DAB-BCF6-2D678F244CE9,cpe:2.3:a:fetchmail:fetchmail:5.5.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[2],9AFEC739-BDFA-4D14-9A04-96FFB71AE330,cpe:2.3:a:fetchmail:fetchmail:4.5.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[68],9FA92DF1-3AAD-46AC-A9E4-E9386C977818,cpe:2.3:a:fetchmail:fetchmail:5.8.11:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[46],A3DE7EE7-F627-4955-8D95-1F00F1F85C7D,cpe:2.3:a:fetchmail:fetchmail:5.3.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[71],A71FCBED-B25D-48E3-916C-FBA9E0DE8D12,cpe:2.3:a:fetchmail:fetchmail:5.8.17:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[77],A91C6418-41F0-46EB-ACFC-FCE907F5AA87,cpe:2.3:a:fetchmail:fetchmail:5.9.11:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[41],AFCCBB15-DFFE-4A57-A029-E57707D15E04,cpe:2.3:a:fetchmail:fetchmail:5.2.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[0],B0759E61-47F6-402E-A452-C017B947696A,cpe:2.3:a:fetchmail:fetchmail:*:*:*:*:*:*:*:*,1,,,6.2.4,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[61],B10A7E3C-07CD-48A6-9075-5314B4E1EEAB,cpe:2.3:a:fetchmail:fetchmail:5.8:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[17],B12812E8-1C5B-46CF-A266-EE19C5CD3B12,cpe:2.3:a:fetchmail:fetchmail:4.6.8:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[38],BA21C847-57ED-4E7D-9366-6038467D9080,cpe:2.3:a:fetchmail:fetchmail:5.2.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[29],BF0C4F7C-0003-4C77-AE22-A9C2FCBFAF3B,cpe:2.3:a:fetchmail:fetchmail:5.0.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[1],BF519D04-7596-42C6-A1D8-FC1018D1A414,cpe:2.3:a:fetchmail:fetchmail:4.5.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[53],BF667DB5-F41E-4E73-A01F-4EC3F60BAD0C,cpe:2.3:a:fetchmail:fetchmail:5.5.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[57],C3898EBC-75A9-4DDD-A0AF-2CDEC72DAE4F,cpe:2.3:a:fetchmail:fetchmail:5.6.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[75],C945059C-EF39-486D-A804-FBB8704AB927,cpe:2.3:a:fetchmail:fetchmail:5.9.8:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[4],C9608A96-D131-401B-B041-09ADEEB59354,cpe:2.3:a:fetchmail:fetchmail:4.5.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[13],CC13DE1B-1428-4842-9567-BBE5EEF7042F,cpe:2.3:a:fetchmail:fetchmail:4.6.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[28],CEF70FCA-5DA4-4C0B-B876-0345FA077D44,cpe:2.3:a:fetchmail:fetchmail:5.0.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[54],D2B144FA-A901-4CDF-AC3D-7F5E820B7A4B,cpe:2.3:a:fetchmail:fetchmail:5.5.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[23],D3417C2E-1117-4FE7-B2FA-74CAB57235B2,cpe:2.3:a:fetchmail:fetchmail:4.7.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[47],D549098D-FE16-4BCB-91C4-D71A8C8D2E9F,cpe:2.3:a:fetchmail:fetchmail:5.3.8:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[34],D6615C7D-09B5-4943-A124-2FF9A0F4B927,cpe:2.3:a:fetchmail:fetchmail:5.0.7:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[6],D8AB8504-8CD1-4013-9413-1378F3BAE0AB,cpe:2.3:a:fetchmail:fetchmail:4.5.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[83],DC4066AC-BE10-4189-86F6-BF94443738DF,cpe:2.3:a:fetchmail:fetchmail:6.2.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[3],E1923712-7B88-483E-B38A-0EA6FB38EB38,cpe:2.3:a:fetchmail:fetchmail:4.5.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[12],E7EB9B1D-C6B0-494B-8A8C-752E5659EA1D,cpe:2.3:a:fetchmail:fetchmail:4.6.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[35],EF18219F-0406-4D46-90DE-EA2A17C8EFF7,cpe:2.3:a:fetchmail:fetchmail:5.0.8:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[56],EFD2EE7A-36CB-4A26-8EEB-DACA2864D921,cpe:2.3:a:fetchmail:fetchmail:5.5.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[80],F04C6A76-2718-4DBA-8972-A3EECDDB1A17,cpe:2.3:a:fetchmail:fetchmail:6.1.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[5],F4555DBB-B63B-4637-86A9-399B34B27D14,cpe:2.3:a:fetchmail:fetchmail:4.5.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[67],F52FA32B-8048-4FD7-9D20-20DC5E52098B,cpe:2.3:a:fetchmail:fetchmail:5.8.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[49],F5C67DFF-A1BE-4486-A11F-CD3729927220,cpe:2.3:a:fetchmail:fetchmail:5.4.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[52],F80C6B9B-AFCE-46A1-8DEF-51C1B526EB18,cpe:2.3:a:fetchmail:fetchmail:5.5.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[2],44A4CEA3-1EFD-4926-8702-D9019449BF6D,cpe:2.3:a:gnome:gdm:2.4.1.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[7],4B7DE2E4-5FCC-4F63-BB9F-F7EC77728F87,cpe:2.3:a:gnome:gdm:2.4.1.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[5],8A905FFC-0DBA-4636-BDE7-77F21E0871AF,cpe:2.3:a:gnome:gdm:2.4.1.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[3],9DF81497-99A3-49B9-9CEF-C94AA4FCC2A5,cpe:2.3:a:gnome:gdm:2.4.1.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[4],B386DD54-80C4-44C1-9276-C875D0EEE8BE,cpe:2.3:a:gnome:gdm:2.4.1.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[0],C35EE6D6-8058-4840-95E9-6540600F25C9,cpe:2.3:a:gnome:gdm:2.2.5.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[1],C96A777E-0CA3-404C-9EF9-AF5D276FB9F4,cpe:2.3:a:gnome:gdm:2.4.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[8],D0E054F0-C688-4CC6-A3DA-22884CA4C4C8,cpe:2.3:a:gnome:gdm:2.4.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0793,$.configurations[0].nodes[0].cpeMatch[6],DAA26805-862B-466F-AAE5-C8EF60312BFF,cpe:2.3:a:gnome:gdm:2.4.1.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[2],44A4CEA3-1EFD-4926-8702-D9019449BF6D,cpe:2.3:a:gnome:gdm:2.4.1.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[7],4B7DE2E4-5FCC-4F63-BB9F-F7EC77728F87,cpe:2.3:a:gnome:gdm:2.4.1.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[5],8A905FFC-0DBA-4636-BDE7-77F21E0871AF,cpe:2.3:a:gnome:gdm:2.4.1.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[3],9DF81497-99A3-49B9-9CEF-C94AA4FCC2A5,cpe:2.3:a:gnome:gdm:2.4.1.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[4],B386DD54-80C4-44C1-9276-C875D0EEE8BE,cpe:2.3:a:gnome:gdm:2.4.1.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[0],C35EE6D6-8058-4840-95E9-6540600F25C9,cpe:2.3:a:gnome:gdm:2.2.5.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[1],C96A777E-0CA3-404C-9EF9-AF5D276FB9F4,cpe:2.3:a:gnome:gdm:2.4.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[8],D0E054F0-C688-4CC6-A3DA-22884CA4C4C8,cpe:2.3:a:gnome:gdm:2.4.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0794,$.configurations[0].nodes[0].cpeMatch[6],DAA26805-862B-466F-AAE5-C8EF60312BFF,cpe:2.3:a:gnome:gdm:2.4.1.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[8],00AE033B-5F16-4262-A397-02D7450189B8,cpe:2.3:o:apple:mac_os_x_server:10.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[30],1957B3C0-7F25-469B-BC3F-7B09260837ED,cpe:2.3:o:openbsd:openbsd:3.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[9],2E831F3E-A980-47AF-BD05-2DB1A14689B4,cpe:2.3:o:apple:mac_os_x_server:10.2.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[15],35932546-B614-47C0-98E6-8EF1EFE06725,cpe:2.3:o:apple:mac_os_x_server:10.2.7:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[10],36991737-904F-4B26-AEE2-7B30411279E8,cpe:2.3:o:apple:mac_os_x_server:10.2.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[18],3BE1E3D8-2BB1-4FFA-9BC9-7AF347D26190,cpe:2.3:o:freebsd:freebsd:4.1.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[26],441BE3A0-20F4-4972-B279-19B3DB5FA14D,cpe:2.3:o:freebsd:freebsd:4.8:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[22],44308D13-D935-4FF8-AB52-F0E115ED1AD2,cpe:2.3:o:freebsd:freebsd:4.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[14],46BC34D4-A1E8-4E01-982D-EAF03A0EB886,cpe:2.3:o:apple:mac_os_x_server:10.2.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[24],4AB4AD26-6AF2-4F3A-B602-F231FAABA73E,cpe:2.3:o:freebsd:freebsd:4.6.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[27],4AE93D3D-34B4-47B7-A784-61F4479FF5A2,cpe:2.3:o:freebsd:freebsd:4.9:pre-release:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[29],4EE93350-92E6-4F5C-A14C-9993CFFDBCD4,cpe:2.3:o:freebsd:freebsd:5.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[21],55C5FC1A-1253-4390-A4FC-573BB14EA937,cpe:2.3:o:freebsd:freebsd:4.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[2],56CC0444-570C-4BB5-B53A-C5CA0BD87935,cpe:2.3:o:apple:mac_os_x:10.2.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[4],5AFD8BC6-4893-4D9D-A26E-27AAC864F94B,cpe:2.3:o:apple:mac_os_x:10.2.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[28],61EBA52A-2D8B-4FB5-866E-AE67CE1842E7,cpe:2.3:o:freebsd:freebsd:5.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[12],620ECFC8-293D-4C2B-9698-67185BB6E2EF,cpe:2.3:o:apple:mac_os_x_server:10.2.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[3],62E3EED7-FE30-4620-B40B-9CC49B77408A,cpe:2.3:o:apple:mac_os_x:10.2.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[32],9496279F-AB43-4B53-81A6-87C651ABC4BA,cpe:2.3:o:openbsd:openbsd:3.4:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[7],9B20E130-6078-4336-B614-273C27142B46,cpe:2.3:o:apple:mac_os_x:10.2.7:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[5],9BD1F9A1-5ADB-451D-9525-D545E42D2B8F,cpe:2.3:o:apple:mac_os_x:10.2.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[23],9C001822-FDF8-497C-AC2C-B59A00E9ACD2,cpe:2.3:o:freebsd:freebsd:4.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[31],AC46909F-DDFC-448B-BCDF-1EB343F96630,cpe:2.3:o:openbsd:openbsd:3.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[17],AE31DFF8-06AB-489D-A0C5-509C090283B5,cpe:2.3:o:freebsd:freebsd:4.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[1],AE52A344-8B07-480D-A57F-B1F6E6574F3B,cpe:2.3:o:apple:mac_os_x:10.2.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[25],B86C77AB-B8FF-4376-9B4E-C88417396F3D,cpe:2.3:o:freebsd:freebsd:4.7:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[13],C1F14A45-BDDB-4C12-9370-D5241975A928,cpe:2.3:o:apple:mac_os_x_server:10.2.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[0],CDCF4FB3-F781-46D5-BEE7-485B3DC78B83,cpe:2.3:o:apple:mac_os_x:10.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[16],D0A585A1-FF82-418F-90F8-072458DB7816,cpe:2.3:o:freebsd:freebsd:4.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[20],D2019E0E-426B-43AF-8904-1B811AE171E8,cpe:2.3:o:freebsd:freebsd:4.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[6],D7A24978-2891-425C-ACF6-E8F5C839C54A,cpe:2.3:o:apple:mac_os_x:10.2.6:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[19],DF49BF03-C25E-4737-84D5-892895C86C58,cpe:2.3:o:freebsd:freebsd:4.2:*:*:*:*:*:*:*,1,,,,
CVE-2003-0804,$.configurations[0].nodes[0].cpeMatch[11],F7EE6036-1A18-43F1-8A92-7DF39E1516E3,cpe:2.3:o:apple:mac_os_x_server:10.2.3:*:*:*:*:*:*:*,1,,,,
